learning_rate,rmsle_train,rmsle_test,r2_train,r2_test
0.612304453960519,inf,inf,-5.31684159321461,-5.31684159321461
0.6524336329932608,inf,inf,-5.110716118315009,-5.110716118315009
0.6951927961775591,inf,inf,-5.148240061148436,-5.148240061148436
0.7407543072847155,inf,inf,-4.532106084785952,-4.532106084785952
0.7893018264543568,inf,inf,-4.729687992661215,-4.729687992661215
0.8410310505352605,inf,inf,-4.6423742183627015,-4.6423742183627015
0.896150501946605,inf,inf,-4.446132157960908,-4.446132157960908
0.9548823692395637,inf,inf,-4.307667196789552,-4.307667196789552
1.0174634027476042,inf,inf,-4.289423359311273,-4.289423359311273
1.0841458689358328,inf,inf,-4.139264498281731,-4.139264498281731
1.1551985672964782,inf,inf,-3.827367418170896,-3.827367418170896
1.2309079138896017,inf,inf,-3.7856361075421034,-3.7856361075421034
1.3115790958968503,inf,inf,-3.551934810205889,-3.551934810205889
1.3975373018422867,inf,inf,-2.9577516233463794,-2.9577516233463794
1.4891290324394058,inf,inf,-2.8134828153369815,-2.8134828153369815
1.5867234973483146,inf,inf,-2.837967583858872,-2.837967583858872
1.6907141034735782,inf,inf,-2.395624512125155,-2.395624512125155
1.8015200408020238,inf,inf,-2.960995760346672,-2.960995760346672
1.919587972173111,inf,inf,-2.1130157766192776,-2.1130157766192776
2.0453938337933906,inf,inf,-2.1838058878327757,-2.1838058878327757
2.179444753752979,inf,inf,-0.9707895920320555,-0.9707895920320555
2.32228109627772,inf,inf,-0.04070805577700409,-0.04070805577700409
2.4744786399573475,inf,inf,-0.004789291564226694,-0.004789291564226694
2.6366508987303554,inf,inf,-0.0006491738778227063,-0.0006491738778227063
2.809451594981406,inf,inf,-8.986322417370296e-05,-8.986322417370296e-05
2.9935772947204904,inf,inf,-9.604064513979438e-05,-9.604064513979438e-05
3.1897702154663117,12.190908392380512,12.190908392380512,-3.922268605349721e-05,-3.922268605349721e-05
3.3988212181526603,14.083161262735752,14.083161262735752,-3.070136292038228e-05,-3.070136292038228e-05
3.6215729951180675,15.876942272372338,15.876942272372338,-3.831327069270252e-05,-3.831327069270252e-05
3.858923467029899,17.547803040916953,17.547803040916953,-3.2151288269055556e-05,-3.2151288269055556e-05
4.111829402435829,19.319060399502078,19.319060399502078,-1.0152554629216937e-05,-1.0152554629216937e-05
4.3813102745333055,21.030443390912488,21.030443390912488,-0.0018131640534089222,-0.0018131640534089222
4.668452370703794,20.47373317003571,20.47373317003571,-6.199378441173851,-6.199378441173851
4.974413171377441,20.989760374540268,20.989760374540268,-27.93070947960075,-27.93070947960075
5.300426015879662,20.09116925932598,20.09116925932598,-1602.9123797252137,-1602.9123797252137
5.647805074067546,20.904879020542346,20.904879020542346,-5733.188644146797,-5733.188644146797
6.017950643797328,,,0.0,0.0
6.412354795576917,21.044534564424126,21.044534564424126,-15362.25920414478,-15362.25920414478
6.832607387157405,,,0.0,0.0
7.2804024723085465,,,0.0,0.0
7.757545129612398,,,0.0,0.0
8.265958738801796,,,0.0,0.0
8.807692733975452,,,0.0,0.0
9.38493086494272,,,0.0,0.0
10.0,,,0.0,0.0
